"","id","Genus","Species","Species2","CommonName","Family","Primary.Habitat","State","spp","autoctr","Speccode","StockCode","MaturityRefNo","Sex","AgeMatMin","AgeMatMin2","AgeMatRef","tm","Number","r2","SE_tm","SD_tm","LCL_tm","UCL_tm","LengthMatMin","LengthMatMin2","Type1","LengthMatRef","Lm","SE_Lm","SD_Lm","LCL_Lm","UCL_Lm","Locality","C_Code","E_CODE","Comment","Entered","DateEntered","Modified","DateModified","Expert","DateChecked","TS"
"340",173,"Hiodon","tergisus","tergisus","Mooneye","Hiodontidae","Freshwater","Mississippi","Hiodon tergisus",8965,2667,2863,104778,"male",3,5,104778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Assiniboine River, November 1972-1973","124",NA,NA,2,"2015-10-09T00:00:00.000Z",NA,"2015-10-09T00:00:00.000Z",NA,NA,NA
"341",173,"Hiodon","tergisus","tergisus","Mooneye","Hiodontidae","Freshwater","Mississippi","Hiodon tergisus",8964,2667,2863,104778,"female",4,5,104778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Assiniboine River, November 1972-1973","124",NA,NA,2,"2015-10-09T00:00:00.000Z",NA,"2015-10-09T00:00:00.000Z",NA,NA,NA
"342",174,"Ameiurus","catus","catus","White Catfish","Ictaluridae","Freshwater","Mississippi","Ameiurus catus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",175,"Ameiurus","melas","melas","Black Bullhead","Ictaluridae","Freshwater","Mississippi","Ameiurus melas",6172,291,305,59043,"unsexed",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not specified",NA,NA,NA,1790,"2008-01-17T00:12:48.000Z",NA,"2008-01-17T00:12:48.000Z",NA,NA,NA
"344",176,"Ameiurus","natalis","natalis","Yellow Bullhead","Ictaluridae","Freshwater","Mississippi","Ameiurus natalis",8693,3021,3217,93252,"unsexed",NA,2,93252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chesapeake Bay.","840",1071,NA,2291,"2015-07-01T00:00:00.000Z",NA,"2015-07-01T00:00:00.000Z",NA,NA,NA
"345",177,"Ameiurus","nebulosus","nebulosus","Brown Bullhead","Ictaluridae","Freshwater","Mississippi","Ameiurus nebulosus",6173,3022,3218,59043,"unsexed",2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not specified",NA,NA,NA,1790,"2008-01-17T00:18:36.000Z",NA,"2008-01-17T00:18:36.000Z",NA,NA,NA
"346",178,"Ictalurus","furcatus","furcatus","Blue Catfish","Ictaluridae","Freshwater","Mississippi","Ictalurus furcatus",8640,3019,3215,93252,"unsexed",NA,4,93252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chesapeake Bay.","840",1071,NA,2291,"2015-03-23T00:00:00.000Z",NA,"2015-03-23T00:00:00.000Z",NA,NA,NA
"347",179,"Ictalurus","punctatus","punctatus","Channel Catfish","Ictaluridae","Freshwater","Mississippi","Ictalurus punctatus",6174,290,304,59043,"unsexed",4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not specified",NA,NA,NA,1790,"2008-01-17T00:23:14.000Z",NA,"2008-01-17T00:23:14.000Z",NA,NA,NA
"348",179,"Ictalurus","punctatus","punctatus","Channel Catfish","Ictaluridae","Freshwater","Mississippi","Ictalurus punctatus",8639,290,304,93252,"unsexed",2,4,93252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chesapeake Bay.","840",1071,NA,2291,"2015-03-23T00:00:00.000Z",NA,"2015-03-23T00:00:00.000Z",NA,NA,NA
"349",179,"Ictalurus","punctatus","punctatus","Channel Catfish","Ictaluridae","Freshwater","Mississippi","Ictalurus punctatus",594,290,304,796,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,"Mississippi River","840",NA,NA,3,"1991-10-17T00:00:00.000Z",NA,"1994-09-30T00:00:00.000Z",NA,NA,NA
"350",180,"Noturus","exilis","exilis","Slender Madtom","Ictaluridae","Freshwater","Mississippi","Noturus exilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",181,"Noturus","flavus","flavus","Stonecat","Ictaluridae","Freshwater","Mississippi","Noturus flavus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",182,"Noturus","funebris","funebris","Black Madtom","Ictaluridae","Freshwater","Mississippi","Noturus funebris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",183,"Noturus","gladiator","gladiator","Piebald Madtom","Ictaluridae","Freshwater","Mississippi","Noturus gladiator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354",184,"Noturus","gyrinus","gyrinus","Tadpole Madtom","Ictaluridae","Freshwater","Mississippi","Noturus gyrinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",185,"Noturus","hildebrandi","hildebrandi","Least Madtom","Ictaluridae","Freshwater","Mississippi","Noturus hildebrandi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",186,"Noturus","leptacanthus","leptacanthus","Speckled Madtom","Ictaluridae","Freshwater","Mississippi","Noturus leptacanthus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",187,"Noturus","miurus","miurus","Brindled Madtom","Ictaluridae","Freshwater","Mississippi","Noturus miurus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",188,"Noturus","munitus","munitus","Frecklebelly Madtom","Ictaluridae","Freshwater","Mississippi","Noturus munitus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",189,"Noturus","nocturnus","nocturnus","Freckled Madtom","Ictaluridae","Freshwater","Mississippi","Noturus nocturnus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",190,"Noturus","phaeus","phaeus","Brown Madtom","Ictaluridae","Freshwater","Mississippi","Noturus phaeus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",191,"Noturus","stigmosus","stigmosus","Northern Madtom","Ictaluridae","Freshwater","Mississippi","Noturus stigmosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",192,"Pylodictis","olivaris","olivaris","Flathead Catfish","Ictaluridae","Freshwater","Mississippi","Pylodictis olivaris",8692,3051,3247,93252,"unsexed",3,5,93252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chesapeake Bay.","840",1071,NA,2291,"2015-07-01T00:00:00.000Z",NA,"2015-07-01T00:00:00.000Z",NA,NA,NA
"363",192,"Pylodictis","olivaris","olivaris","Flathead Catfish","Ictaluridae","Freshwater","Mississippi","Pylodictis olivaris",3924,3051,3247,3987,"female",4,6,3987,NA,NA,NA,NA,NA,NA,NA,18,20,"TL",3987,NA,NA,NA,NA,NA,"Big Blue and Neosho Rivers, Kansas","840",NA,NA,3,"2002-09-26T00:00:00.000Z",NA,"2002-09-26T00:00:00.000Z",NA,NA,NA
"364",192,"Pylodictis","olivaris","olivaris","Flathead Catfish","Ictaluridae","Freshwater","Mississippi","Pylodictis olivaris",3923,3051,3247,3987,"male",3,5,3987,NA,NA,NA,NA,NA,NA,NA,15,18,"TL",3987,17,NA,NA,NA,NA,"Big Blue and Neosho Rivers, Kansas","840",NA,NA,3,"2002-09-26T00:00:00.000Z",NA,"2002-09-26T00:00:00.000Z",NA,NA,NA
"365",193,"Atractosteus","spatula","spatula","Alligator Gar","Lepisosteidae","Freshwater","Mississippi","Atractosteus spatula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",194,"Lepisosteus","oculatus","oculatus","Spotted Gar","Lepisosteidae","Freshwater","Mississippi","Lepisosteus oculatus",5834,1075,1091,58775,"female",1,2,58775,NA,NA,NA,NA,NA,NA,NA,39.5,NA,"SL",58775,NA,NA,NA,NA,NA,"Lake Pontchartrain Estuary, Louisiana (Nov 1998-Oct 1999)","840",NA,NA,2,"2007-08-29T00:00:00.000Z",NA,"2007-08-29T00:00:00.000Z",NA,NA,NA
"367",194,"Lepisosteus","oculatus","oculatus","Spotted Gar","Lepisosteidae","Freshwater","Mississippi","Lepisosteus oculatus",5835,1075,1091,58775,"male",1,2,58775,NA,NA,NA,NA,NA,NA,NA,28.5,NA,"SL",58775,NA,NA,NA,NA,NA,"Lake Pontchartrain Estuary, Louisiana (Nov 1998-Oct 1999)","840",NA,NA,2,"2007-08-29T00:00:00.000Z",NA,"2007-08-29T00:00:00.000Z",NA,NA,NA
"368",194,"Lepisosteus","oculatus","oculatus","Spotted Gar","Lepisosteidae","Freshwater","Mississippi","Lepisosteus oculatus",5811,1075,1091,52559,"female",3,4,52559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missouri","840",NA,NA,2,"2007-08-10T00:00:00.000Z",NA,"2007-08-10T00:00:00.000Z",NA,NA,NA
"369",194,"Lepisosteus","oculatus","oculatus","Spotted Gar","Lepisosteidae","Freshwater","Mississippi","Lepisosteus oculatus",5810,1075,1091,52559,"unsexed",NA,NA,58585,4,NA,NA,NA,NA,NA,NA,NA,NA,"NG",58585,54.9,NA,NA,NA,NA,"Great Lakes","124",NA,NA,2,"2007-08-10T00:00:00.000Z",NA,"2007-08-10T00:00:00.000Z",NA,NA,NA
"370",195,"Lepisosteus","osseus","osseus","Longnose Gar","Lepisosteidae","Freshwater","Mississippi","Lepisosteus osseus",5809,1076,1092,52559,"female",NA,NA,58584,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,58584,50,NA,NA,NA,NA,"Great Lakes","124",NA,NA,2,"2007-08-10T00:00:00.000Z",NA,"2007-08-10T00:00:00.000Z",NA,NA,NA
"371",195,"Lepisosteus","osseus","osseus","Longnose Gar","Lepisosteidae","Freshwater","Mississippi","Lepisosteus osseus",8604,1076,1092,93252,"female",5,6,93252,NA,NA,NA,NA,NA,NA,NA,NA,80,"TL",93252,NA,NA,NA,NA,NA,"Chesapeake Bay","840",1071,"females may reach a maximum age of 22 (Ref. 93252).",2291,"2015-01-21T00:00:00.000Z",NA,"2015-01-21T00:00:00.000Z",NA,NA,NA
"372",195,"Lepisosteus","osseus","osseus","Longnose Gar","Lepisosteidae","Freshwater","Mississippi","Lepisosteus osseus",8603,1076,1092,93252,"male",2,3,93252,NA,NA,NA,NA,NA,NA,NA,NA,60,"TL",93252,NA,NA,NA,NA,NA,"Chesapeake Bay","840",1071,"males may reach a maximum age of 17 (Ref. 93252).",2291,"2015-01-21T00:00:00.000Z",NA,"2015-01-21T00:00:00.000Z",NA,NA,NA
"373",195,"Lepisosteus","osseus","osseus","Longnose Gar","Lepisosteidae","Freshwater","Mississippi","Lepisosteus osseus",3365,1076,1092,4639,"female",NA,NA,38418,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,38418,83.8,NA,NA,NA,NA,"Missouri","840",NA,NA,2,"2001-05-24T00:00:00.000Z",NA,"2001-05-24T00:00:00.000Z",NA,NA,NA
"374",195,"Lepisosteus","osseus","osseus","Longnose Gar","Lepisosteidae","Freshwater","Mississippi","Lepisosteus osseus",3364,1076,1092,4639,"male",3,4,38418,NA,NA,NA,NA,NA,NA,NA,66,68.6,NA,38418,NA,NA,NA,NA,NA,"Missouri","840",NA,NA,2,"2001-05-24T00:00:00.000Z",NA,"2001-05-24T00:00:00.000Z",NA,NA,NA
"375",196,"Lepisosteus","platostomus","platostomus","Shortnose Gar","Lepisosteidae","Freshwater","Mississippi","Lepisosteus platostomus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376",197,"Lobotes","surinamensis","surinamensis","Atlantic Tripletail","Lobotidae","Freshwater","Mississippi","Lobotes surinamensis",4365,1077,1093,51745,"unsexed",NA,NA,51745,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North Carolina, 1969-70","840",NA,NA,3,"2004-07-24T00:00:00.000Z",NA,"2004-07-24T00:00:00.000Z",NA,NA,NA
"377",198,"Pterygoplichthys","disjunctivus","disjunctivus","Vermiculated Sailfin Catfish","Loricariidae","Freshwater","Mississippi","Pterygoplichthys disjunctivus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378",199,"Morone","chrysops","chrysops","White Bass","Moronidae","Freshwater","Mississippi","Morone chrysops",4501,3308,3504,3380,"male",NA,NA,3380,2,NA,NA,NA,NA,NA,NA,NA,NA,"TL",3380,21,NA,NA,NA,NA,"Lake Erie, 1927-29","840",NA,NA,3,"2004-09-25T00:00:00.000Z",NA,"2004-09-25T00:00:00.000Z",NA,NA,NA
"379",199,"Morone","chrysops","chrysops","White Bass","Moronidae","Freshwater","Mississippi","Morone chrysops",4502,3308,3504,3380,"female",NA,NA,3380,3,NA,NA,NA,NA,NA,NA,NA,NA,"TL",3380,28,NA,NA,NA,NA,"Lake Erie, 1927-29","840",NA,NA,3,"2004-09-25T00:00:00.000Z",NA,"2004-09-25T00:00:00.000Z",NA,NA,NA
"380",200,"Morone","mississippiensis","mississippiensis","Yellow Bass","Moronidae","Freshwater","Mississippi","Morone mississippiensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381",201,"Morone","saxatilis","saxatilis","Striped Bass","Moronidae","Freshwater","Mississippi","Morone saxatilis",683,353,367,6885,"male",NA,5,11905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California","840",NA,NA,113,"1996-08-19T00:00:00.000Z",NA,"1996-08-19T00:00:00.000Z",NA,NA,NA
"382",201,"Morone","saxatilis","saxatilis","Striped Bass","Moronidae","Freshwater","Mississippi","Morone saxatilis",682,353,367,6885,"female",NA,7,11905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"California","840",NA,NA,113,"1996-08-19T00:00:00.000Z",NA,"1996-08-19T00:00:00.000Z",NA,NA,NA
"383",202,"Agonostomus","monticola","monticola","Mountain Mullet","Mugilidae","Freshwater","Mississippi","Agonostomus monticola",5592,1085,1101,42119,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,NA,"FL",42119,14.84,NA,NA,NA,NA,"Buff Bay, Swift River and Yallahs River (July 1982-Aug 1986)","388",NA,NA,2,"2006-10-06T00:00:00.000Z",NA,"2006-10-06T00:00:00.000Z",NA,NA,NA
"384",202,"Agonostomus","monticola","monticola","Mountain Mullet","Mugilidae","Freshwater","Mississippi","Agonostomus monticola",5591,1085,1101,42119,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3,NA,"FL",42119,16.58,NA,NA,NA,NA,"Buff Bay, Swift River and Yallahs River (July 1982-Aug 1986)","388",NA,NA,2,"2006-10-06T00:00:00.000Z",NA,"2006-10-06T00:00:00.000Z",NA,NA,NA
"385",203,"Mugil","cephalus","cephalus","Flathead Mullet","Mugilidae","Freshwater","Mississippi","Mugil cephalus",7004,785,801,79023,"male",3,NA,79024,6,NA,NA,NA,NA,NA,NA,28,NA,"TL",79024,37.3,NA,NA,NA,NA,"Tamiahua Lagoon, Veracruz (21°06'-22°06' N and 97°23'-97°46' W, April 1991-Mar 1992)","484",144,NA,2,"2008-10-10T00:00:00.000Z",NA,"2008-10-10T00:00:00.000Z",NA,NA,NA
"386",203,"Mugil","cephalus","cephalus","Flathead Mullet","Mugilidae","Freshwater","Mississippi","Mugil cephalus",5764,785,801,58350,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SL",58350,34,NA,NA,NA,NA,"southern African estuaries","710",NA,NA,2,"2007-05-30T00:00:00.000Z",NA,"2007-05-30T00:00:00.000Z",NA,NA,NA
"387",203,"Mugil","cephalus","cephalus","Flathead Mullet","Mugilidae","Freshwater","Mississippi","Mugil cephalus",6259,785,801,59043,"female",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe",NA,NA,NA,1790,"2008-01-29T18:56:24.000Z",2,"2014-04-30T00:00:00.000Z",NA,NA,NA
"388",203,"Mugil","cephalus","cephalus","Flathead Mullet","Mugilidae","Freshwater","Mississippi","Mugil cephalus",6258,785,801,59043,"male",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe",NA,NA,NA,1790,"2008-01-29T18:56:07.000Z",2,"2014-04-30T00:00:00.000Z",NA,NA,NA
"389",203,"Mugil","cephalus","cephalus","Flathead Mullet","Mugilidae","Freshwater","Mississippi","Mugil cephalus",7005,785,801,79023,"female",3,NA,79024,6,NA,NA,NA,NA,NA,NA,29.9,NA,"TL",79024,37.7,NA,NA,NA,NA,"Tamiahua Lagoon, Veracruz (21°06'-22°06' N and 97°23'-97°46' W, April 1991-Mar 1992)","484",144,NA,2,"2008-10-10T00:00:00.000Z",NA,"2008-10-10T00:00:00.000Z",NA,NA,NA
"390",203,"Mugil","cephalus","cephalus","Flathead Mullet","Mugilidae","Freshwater","Mississippi","Mugil cephalus",1036,785,801,7253,"female",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"TL",NA,33,NA,NA,NA,NA,"Gulf of Lion","250",NA,NA,3,"1996-10-23T00:00:00.000Z",NA,"1996-10-23T00:00:00.000Z",NA,NA,NA
"391",203,"Mugil","cephalus","cephalus","Flathead Mullet","Mugilidae","Freshwater","Mississippi","Mugil cephalus",1037,785,801,7253,"male",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"TL",NA,31,NA,NA,NA,NA,"Gulf of Lion","250",NA,NA,3,"1996-10-23T00:00:00.000Z",NA,"1996-10-23T00:00:00.000Z",NA,NA,NA
"392",203,"Mugil","cephalus","cephalus","Flathead Mullet","Mugilidae","Freshwater","Mississippi","Mugil cephalus",1034,785,801,2285,"unsexed",7,8,48660,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SL",NA,27,NA,NA,NA,NA,"lagoon","788",NA,NA,22,"1992-03-09T00:00:00.000Z",2,"2008-10-10T00:00:00.000Z",NA,NA,NA
"393",203,"Mugil","cephalus","cephalus","Flathead Mullet","Mugilidae","Freshwater","Mississippi","Mugil cephalus",1035,785,801,6390,"unsexed",NA,3,28724,NA,NA,NA,NA,NA,NA,NA,30,35,NA,28724,NA,NA,NA,NA,NA,"Western Australia","036",NA,NA,2,"1999-03-26T00:00:00.000Z",NA,"1999-03-26T00:00:00.000Z",NA,NA,NA
"394",203,"Mugil","cephalus","cephalus","Flathead Mullet","Mugilidae","Freshwater","Mississippi","Mugil cephalus",7010,785,801,39707,"unsexed",3,4,74902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"coastal waters","156",NA,"This mature population migrates to southwestern Taiwan to spawn during December-January (Ref. 39707).",2,"2008-10-16T00:00:00.000Z",NA,"2008-10-16T00:00:00.000Z",NA,NA,NA
"395",203,"Mugil","cephalus","cephalus","Flathead Mullet","Mugilidae","Freshwater","Mississippi","Mugil cephalus",5399,785,801,56557,"unsexed",6,8,56557,NA,NA,NA,NA,NA,NA,NA,30,40,"TL",56557,NA,NA,NA,NA,NA,"Primorye","643",NA,NA,1287,"2006-03-27T20:58:03.000Z",NA,"2006-03-27T20:58:03.000Z",NA,NA,NA
"396",203,"Mugil","cephalus","cephalus","Flathead Mullet","Mugilidae","Freshwater","Mississippi","Mugil cephalus",1038,785,801,11063,"unsexed",2,3,11281,NA,NA,NA,NA,NA,NA,NA,20,35.5,"NG",11281,NA,NA,NA,NA,NA,"Taiwan","156A",NA,NA,3,"1996-06-18T00:00:00.000Z",NA,"1996-06-18T00:00:00.000Z",NA,NA,NA
"397",203,"Mugil","cephalus","cephalus","Flathead Mullet","Mugilidae","Freshwater","Mississippi","Mugil cephalus",3949,785,801,36731,"unsexed",3,4,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,"TL",NA,NA,NA,NA,NA,NA,"Namibia","516",NA,NA,393,"2002-10-16T00:00:00.000Z",NA,"2002-10-16T00:00:00.000Z",NA,NA,NA
"398",204,"Osmerus","mordax","mordax","Rainbow Smelt","Osmeridae","Freshwater","Mississippi","Osmerus mordax",6511,253,5683,74376,"unsexed",6,15,52220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Beaufort Sea","124",NA,NA,1790,"2008-02-19T02:57:20.000Z",NA,"2008-02-19T02:57:20.000Z",NA,NA,NA
"399",204,"Osmerus","mordax","mordax","Rainbow Smelt","Osmeridae","Freshwater","Mississippi","Osmerus mordax",6510,253,5683,74376,"unsexed",2,4,74377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lake Huron ","840",NA,NA,1790,"2008-02-19T02:56:33.000Z",NA,"2008-02-19T02:56:33.000Z",NA,NA,NA
"400",204,"Osmerus","mordax","mordax","Rainbow Smelt","Osmeridae","Freshwater","Mississippi","Osmerus mordax",4645,253,5683,52191,"male",NA,NA,52221,2,NA,NA,NA,NA,NA,NA,NA,NA,"TL",52221,18.8,NA,NA,NA,NA,"Massachusetts river system","840",NA,NA,3,"2004-11-25T00:00:00.000Z",NA,"2004-11-25T00:00:00.000Z",NA,NA,NA
"401",204,"Osmerus","mordax","mordax","Rainbow Smelt","Osmeridae","Freshwater","Mississippi","Osmerus mordax",4647,253,5683,52191,"male",NA,NA,52222,2,NA,NA,NA,NA,NA,NA,NA,NA,"TL",52222,15,NA,NA,NA,NA,"western Lake Superior","840",NA,NA,3,"2004-11-25T00:00:00.000Z",NA,"2004-11-25T00:00:00.000Z",NA,NA,NA
"402",204,"Osmerus","mordax","mordax","Rainbow Smelt","Osmeridae","Freshwater","Mississippi","Osmerus mordax",4643,253,5683,52191,"mixed",NA,NA,52220,6,NA,NA,NA,NA,NA,NA,NA,NA,"TL",52220,22,NA,NA,NA,NA,"Beaufort Sea","124",NA,NA,3,"2004-11-25T00:00:00.000Z",NA,"2004-11-25T00:00:00.000Z",NA,NA,NA
"403",204,"Osmerus","mordax","mordax","Rainbow Smelt","Osmeridae","Freshwater","Mississippi","Osmerus mordax",2467,253,5683,1998,"female",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.8,"TL",NA,NA,NA,NA,NA,NA,"Lake Superior","124",NA,"All were mature at this length and age.",21,"1992-08-13T00:00:00.000Z",NA,"1994-09-30T00:00:00.000Z",NA,NA,NA
"404",204,"Osmerus","mordax","mordax","Rainbow Smelt","Osmeridae","Freshwater","Mississippi","Osmerus mordax",2468,253,5683,1998,"female",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9,"TL",NA,NA,NA,NA,NA,NA,"Miramichi River","124",NA,"Length and age of 66 % of spawners.",21,"1992-08-13T00:00:00.000Z",NA,"1994-09-30T00:00:00.000Z",NA,NA,NA
"405",204,"Osmerus","mordax","mordax","Rainbow Smelt","Osmeridae","Freshwater","Mississippi","Osmerus mordax",2469,253,5683,1998,"male",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,"TL",NA,NA,NA,NA,NA,NA,"Lake Superior","124",NA,"All were mature at this length and age.",21,"1992-08-13T00:00:00.000Z",NA,"1994-09-30T00:00:00.000Z",NA,NA,NA
"406",204,"Osmerus","mordax","mordax","Rainbow Smelt","Osmeridae","Freshwater","Mississippi","Osmerus mordax",2470,253,5683,1998,"male",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,"TL",NA,NA,NA,NA,NA,NA,"Miramichi River","124",NA,"Length and age of 66 % of the spawners.",21,"1992-08-13T00:00:00.000Z",NA,"1994-09-30T00:00:00.000Z",NA,NA,NA
"407",204,"Osmerus","mordax","mordax","Rainbow Smelt","Osmeridae","Freshwater","Mississippi","Osmerus mordax",4644,253,5683,52191,"female",NA,NA,52221,2,NA,NA,NA,NA,NA,NA,NA,NA,"TL",52221,19.7,NA,NA,NA,NA,"Massachusetts river system","840",NA,NA,3,"2004-11-25T00:00:00.000Z",NA,"2004-11-25T00:00:00.000Z",NA,NA,NA
"408",204,"Osmerus","mordax","mordax","Rainbow Smelt","Osmeridae","Freshwater","Mississippi","Osmerus mordax",4646,253,5683,52191,"female",NA,NA,52222,3,NA,NA,NA,NA,NA,NA,NA,NA,"TL",52222,19.3,NA,NA,NA,NA,"western Lake Superior","840",NA,NA,3,"2004-11-25T00:00:00.000Z",NA,"2004-11-25T00:00:00.000Z",NA,NA,NA
"409",205,"Ammocrypta","beanii","beanii","Naked Sand Darter","Percidae","Freshwater","Mississippi","Ammocrypta beanii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
